tool,record,length,actual,prediction,lifecycle,value,stat,stat_name
virfinder,frag_7276_NC_016475.1,500,fungi,non-viral,,0.408141288670283,0.259285004965243,p
virfinder,frag_4963_NC_016478.1,500,fungi,non-viral,,0.0512080268756601,0.808798411122145,p
virfinder,frag_2934_NC_012862.1,500,fungi,viral,,0.998102743982753,0.0,p
virfinder,frag_3905_NC_006042.1,500,fungi,viral,,0.889952575521621,0.0161866931479643,p
virfinder,frag_7961_NC_049566.1,500,fungi,non-viral,,0.260082325273164,0.406812313803376,p
virfinder,frag_2050_NC_037312.1,500,fungi,viral,,0.789213778796022,0.0480436941410129,p
virfinder,frag_2202_NC_049563.1,500,fungi,viral,,0.532209234258719,0.173604766633565,p
virfinder,frag_1880_NC_006037.1,500,fungi,viral,,0.970008763070258,0.0014697120158887,p
virfinder,frag_958_NC_054686.1,500,fungi,viral,,0.857331963386626,0.0262363455809335,p
virfinder,frag_1039_NC_031671.1,500,fungi,non-viral,,0.193679995870629,0.495511420059583,p
virfinder,frag_515_NC_006042.1,500,fungi,viral,,0.809106415469366,0.0416285998013903,p
virfinder,frag_7343_NC_049565.1,500,fungi,viral,,0.882199560277781,0.0182125124131082,p
virfinder,frag_2131_NC_001147.6,500,fungi,viral,,0.646359945662695,0.1106454816286,p
virfinder,frag_400_NC_040197.1,500,fungi,non-viral,,0.266139640820734,0.399384309831182,p
virfinder,frag_3233_NC_042507.1,500,fungi,viral,,0.907390710645331,0.0120754716981132,p
virfinder,frag_1873_NC_036031.1,500,fungi,viral,,0.971770939822589,0.0013306852035749,p
virfinder,frag_8949_NC_016473.1,500,fungi,non-viral,,0.0902367925102013,0.697219463753724,p
virfinder,frag_6117_NC_054852.1,500,fungi,viral,,0.875175931432956,0.020377358490566,p
virfinder,frag_793_NC_005785.6,500,fungi,non-viral,,0.176430506373844,0.521529294935452,p
virfinder,frag_319_NC_050725.1,500,fungi,non-viral,,0.392981152009888,0.271360476663356,p
virfinder,frag_9261_NC_016473.1,500,fungi,non-viral,,0.162000851343894,0.546037735849057,p
virfinder,frag_1969_NC_006041.1,500,fungi,viral,,0.60978396599221,0.129314796425025,p
virfinder,frag_2717_NC_052374.1,500,fungi,viral,,0.963888093905666,0.0021449851042701,p
virfinder,frag_10993_NC_054853.1,500,fungi,non-viral,,0.16251307729354,0.544965243296922,p
virfinder,frag_2407_NC_012862.1,500,fungi,non-viral,,0.295027478835049,0.366554121151936,p
virfinder,frag_8281_NC_016472.1,500,fungi,viral,,0.562060610210828,0.15604766633565,p
virfinder,frag_2583_NC_054688.1,500,fungi,viral,,0.792023496067564,0.0472293942403178,p
virfinder,frag_4068_NC_042508.1,500,fungi,viral,,0.909557858497815,0.0115590863952334,p
virfinder,frag_5619_NC_054858.1,500,fungi,non-viral,,0.307433298824901,0.353406156901688,p
virfinder,frag_5513_NC_042506.1,500,fungi,viral,,0.781850007040829,0.0503872889771599,p
virfinder,frag_468_NC_050731.1,500,fungi,non-viral,,0.372568947621294,0.288440913604767,p
virfinder,frag_16824_NC_016457.1,500,fungi,non-viral,,0.232159457951658,0.442085402184707,p
virfinder,frag_2454_NC_006038.1,500,fungi,viral,,0.646701975968075,0.110546176762661,p
virfinder,frag_341_NC_054853.1,500,fungi,non-viral,,0.244637922475031,0.42583912611718,p
virfinder,frag_479_NC_001143.9,500,fungi,non-viral,,0.216738015058632,0.462720953326713,p
virfinder,frag_5702_NC_049562.1,500,fungi,viral,,0.865302021497605,0.0235352532274081,p
virfinder,frag_8627_NC_054850.1,500,fungi,viral,,0.844639591657815,0.0300297914597815,p
virfinder,frag_1643_NC_016461.1,500,fungi,viral,,0.654231208535542,0.106474677259186,p
virfinder,frag_1552_NC_040194.1,500,fungi,viral,,0.784424804332621,0.049493545183714,p
virfinder,frag_8352_NC_031674.1,500,fungi,viral,,0.764030626290331,0.0575372393247269,p
virfinder,frag_2837_NC_006039.1,500,fungi,viral,,0.837647203965561,0.0320556107249255,p
virfinder,frag_8235_NC_031674.1,500,fungi,viral,,0.780017542406281,0.0511221449851043,p
virfinder,frag_2939_NC_036026.1,500,fungi,viral,,0.767671320260609,0.0562065541211519,p
virfinder,frag_6120_NC_016474.1,500,fungi,viral,,0.566045230876849,0.153803376365442,p
virfinder,frag_10524_NC_049562.1,500,fungi,non-viral,,0.0139209470952319,0.949751737835154,p
virfinder,frag_736_NC_037324.1,500,fungi,non-viral,,0.219418541940269,0.459384309831182,p
virfinder,frag_417_NC_050726.1,500,fungi,non-viral,,0.429622808309041,0.242482621648461,p
virfinder,frag_1152_NC_001134.8,500,fungi,viral,,0.894346491619722,0.0150744786494538,p
virfinder,frag_8577_NC_054860.1,500,fungi,non-viral,,0.383734689326031,0.278987090367428,p
virfinder,frag_2796_NC_036026.1,500,fungi,viral,,0.729793868837088,0.0716981132075472,p
virfinder,frag_3755_NC_037324.1,500,fungi,non-viral,,0.139614931682037,0.586931479642502,p
virfinder,frag_73_NC_005788.4,500,fungi,non-viral,,0.133827657166214,0.59811320754717,p
virfinder,frag_844_NC_050727.1,500,fungi,viral,,0.728195508703118,0.0723733862959285,p
virfinder,frag_1850_NC_016473.1,500,fungi,viral,,0.691704124811409,0.0884607745779543,p
virfinder,frag_8384_NC_054850.1,500,fungi,non-viral,,0.356827895019655,0.303197616683217,p
virfinder,frag_4495_NC_016459.1,500,fungi,viral,,0.795565724659822,0.0460973187686197,p
virfinder,frag_615_NC_040197.1,500,fungi,viral,,0.947715190141496,0.0043892750744786,p
virfinder,frag_519_NC_006039.1,500,fungi,non-viral,,0.276952832598563,0.387050645481629,p
virfinder,frag_1591_NC_050722.1,500,fungi,viral,,0.516987659512277,0.183078450844091,p
virfinder,frag_5180_NC_037310.1,500,fungi,non-viral,,0.326662820188755,0.332850049652433,p
virfinder,frag_1171_NC_006038.1,500,fungi,viral,,0.72628848576742,0.0730486593843098,p
virfinder,frag_9591_NC_054851.1,500,fungi,non-viral,,0.345322832761806,0.314240317775571,p
virfinder,frag_5412_NC_016457.1,500,fungi,viral,,0.712325627727902,0.0793247269116187,p
virfinder,frag_5389_NC_049564.1,500,fungi,viral,,0.559859714912929,0.157159880834161,p
virfinder,frag_360_NC_054687.1,500,fungi,viral,,0.861740847262508,0.0246673286991063,p
virfinder,frag_2736_NC_037311.1,500,fungi,viral,,0.662752161749527,0.102641509433962,p
virfinder,frag_597_NC_054851.1,500,fungi,viral,,0.504046844592498,0.191340615690169,p
virfinder,frag_2646_NC_016461.1,500,fungi,viral,,0.894952078433278,0.0148560079443893,p
virfinder,frag_3742_NC_037319.1,500,fungi,viral,,0.74965066100918,0.0631777557100298,p
virfinder,frag_697_NC_005785.6,500,fungi,non-viral,,0.123456256094247,0.619781529294935,p
virfinder,frag_3097_NC_052374.1,500,fungi,non-viral,,0.371407228326515,0.289433962264151,p
virfinder,frag_1498_NC_050734.1,500,fungi,viral,,0.546778805625664,0.164945382323734,p
virfinder,frag_447_NC_050725.1,500,fungi,non-viral,,0.069302933540581,0.753008937437935,p
virfinder,frag_1663_NC_050719.1,500,fungi,non-viral,,0.359108080857809,0.300973187686197,p
virfinder,frag_592_NC_012863.1,500,fungi,non-viral,,0.469547810980619,0.214200595829196,p
virfinder,frag_2486_NC_042510.1,500,fungi,non-viral,,0.466692404239967,0.216166832174777,p
virfinder,frag_2827_NC_005785.6,500,fungi,viral,,0.686060160915229,0.0909831181727905,p
virfinder,frag_5155_NC_037311.1,500,fungi,viral,,0.653237409074237,0.10695134061569,p
virfinder,frag_1877_NC_006041.1,500,fungi,viral,,0.598199137724163,0.135392254220457,p
virfinder,frag_1615_NC_036026.1,500,fungi,viral,,0.869819344457681,0.0219463753723932,p
virfinder,frag_2079_NC_042507.1,500,fungi,viral,,0.859673207149698,0.0254021847070506,p
virfinder,frag_971_NC_050722.1,500,fungi,non-viral,,0.127157165225128,0.612293942403178,p
virfinder,frag_1971_NC_050720.1,500,fungi,viral,,0.815804130437125,0.0391459781529295,p
virfinder,frag_927_NC_037320.1,500,fungi,non-viral,,0.422304566213753,0.248262164846077,p
virfinder,frag_1858_NC_037312.1,500,fungi,viral,,0.72696134908034,0.0728301886792453,p
virfinder,frag_8189_NC_049564.1,500,fungi,viral,,0.622810370729141,0.122522343594836,p
virfinder,frag_172_NC_036029.1,500,fungi,viral,,0.600582757718508,0.13416087388282,p
virfinder,frag_2956_NC_054849.1,500,fungi,non-viral,,0.414444930716674,0.254538232373386,p
virfinder,frag_1119_NC_050726.1,500,fungi,non-viral,,0.157757402654246,0.553525322740814,p
virfinder,frag_1745_NC_050724.1,500,fungi,non-viral,,0.306455565004173,0.354359483614697,p
virfinder,frag_39_NC_054861.1,500,fungi,non-viral,,0.0936718239764718,0.688361469712016,p
virfinder,frag_1045_NC_001143.9,500,fungi,viral,,0.594026364971916,0.13759682224429,p
virfinder,frag_1627_NC_040195.1,500,fungi,viral,,0.643122979987374,0.112234359483615,p
virfinder,frag_628_NC_040198.1,500,fungi,non-viral,,0.276147313649012,0.388123138033764,p
virfinder,frag_427_NC_012863.1,500,fungi,viral,,0.846234589177286,0.0296524329692155,p
virfinder,frag_5234_NC_042506.1,500,fungi,non-viral,,0.393457446867583,0.270963257199603,p
virfinder,frag_204_NC_050729.1,500,fungi,viral,,0.675068300623705,0.0967428003972195,p
virfinder,frag_7499_NC_052374.1,500,fungi,viral,,0.970770122519772,0.0014101290963257,p
virfinder,frag_326_NC_054688.1,500,fungi,viral,,0.833282028603978,0.0332472691161867,p
virfinder,frag_930_NC_040198.1,500,fungi,viral,,0.529197650865431,0.175610724925521,p
virfinder,frag_1424_NC_040197.1,500,fungi,non-viral,,0.278407759478576,0.385283018867925,p
virfinder,frag_1469_NC_054863.1,500,fungi,viral,,0.633564421370719,0.116901688182721,p
virfinder,frag_2947_NC_052377.1,500,fungi,non-viral,,0.17085139746236,0.531022840119166,p
virfinder,frag_1666_NC_005784.3,500,fungi,viral,,0.849789480030189,0.0283416087388282,p
virfinder,frag_3081_NC_006042.1,500,fungi,viral,,0.524398527612879,0.178609731876862,p
virfinder,frag_6467_NC_052374.1,500,fungi,non-viral,,0.235916236465358,0.437298907646475,p
virfinder,frag_2487_NC_001136.10,500,fungi,viral,,0.520825822134697,0.180834160873883,p
virfinder,frag_4615_NC_054689.1,500,fungi,non-viral,,0.451355784040028,0.22635551142006,p
virfinder,frag_755_NC_037313.1,500,fungi,viral,,0.662349244443541,0.102800397219464,p
virfinder,frag_2675_NC_005785.6,500,fungi,non-viral,,0.0868735274330449,0.705640516385303,p
virfinder,frag_2369_NC_054864.1,500,fungi,viral,,0.550507322841207,0.162442899702085,p
virfinder,frag_15559_NC_016457.1,500,fungi,viral,,0.675099143236165,0.0967428003972195,p
virfinder,frag_4162_NC_037311.1,500,fungi,non-viral,,0.36930277302187,0.291876861966236,p
virfinder,frag_7732_NC_054860.1,500,fungi,non-viral,,0.340360047519038,0.319384309831182,p
virfinder,frag_528_NC_001147.6,500,fungi,non-viral,,0.426815536794036,0.244766633565045,p
virfinder,frag_1367_NC_016473.1,500,fungi,non-viral,,0.059013156083778,0.783535253227408,p
virfinder,frag_4358_NC_054690.1,500,fungi,viral,,0.959365181367781,0.002720953326713,p
virfinder,frag_2138_NC_037310.1,500,fungi,non-viral,,0.187276650628266,0.504687189672294,p
virfinder,frag_4386_NC_016477.1,500,fungi,viral,,0.887651274599259,0.0167030784508441,p
virfinder,frag_1904_NC_052376.1,500,fungi,viral,,0.729599529027723,0.0717576961271102,p
virfinder,frag_1131_NC_050721.1,500,fungi,viral,,0.772952769689989,0.0542204568023833,p
virfinder,frag_74_NC_036031.1,500,fungi,non-viral,,0.367701507532954,0.293008937437934,p
virfinder,frag_2017_NC_049563.1,500,fungi,non-viral,,0.0603683382306065,0.779702085402185,p
virfinder,frag_1139_NC_050732.1,500,fungi,viral,,0.551828665159159,0.161807348560079,p
virfinder,frag_10224_NC_054849.1,500,fungi,non-viral,,0.318454177594616,0.341688182720953,p
virfinder,frag_518_NC_006040.1,500,fungi,viral,,0.823320586588505,0.0366832174776564,p
virfinder,frag_767_NC_001139.9,500,fungi,viral,,0.695353710485529,0.0869513406156902,p
virfinder,frag_1765_NC_001145.3,500,fungi,non-viral,,0.173006051166691,0.527666335650447,p
virfinder,frag_10581_NC_049563.1,500,fungi,non-viral,,0.42294659085466,0.247805362462761,p
virfinder,frag_842_NC_005786.2,500,fungi,viral,,0.809593662241761,0.0414697120158888,p
virfinder,frag_1287_NC_050721.1,500,fungi,non-viral,,0.458705024728018,0.221569016881827,p
virfinder,frag_4964_NC_052374.1,500,fungi,viral,,0.96766293514399,0.001708043694141,p
virfinder,frag_515_NC_037325.1,500,fungi,viral,,0.739966692142606,0.0673485600794439,p
virfinder,frag_593_NC_050729.1,500,fungi,viral,,0.84795242779285,0.0289572989076465,p
virfinder,frag_2000_NC_054859.1,500,fungi,non-viral,,0.164018247066748,0.542264150943396,p
virfinder,frag_291_NC_012867.1,500,fungi,non-viral,,0.062135770900364,0.774438927507448,p
virfinder,frag_11866_NC_049561.1,500,fungi,non-viral,,0.329799809911763,0.329632571996028,p
virfinder,frag_455_NC_037319.1,500,fungi,viral,,0.593043105008038,0.138192651439921,p
virfinder,frag_4383_NC_037321.1,500,fungi,viral,,0.817613051961571,0.038609731876862,p
virfinder,frag_5378_NC_012860.1,500,fungi,viral,,0.722202952676012,0.0747964250248262,p
virfinder,frag_3977_NC_054855.1,500,fungi,viral,,0.713896607456452,0.0785898709036743,p
virfinder,frag_2327_NC_042506.1,500,fungi,viral,,0.545882038660557,0.165461767626614,p
virfinder,frag_1760_NC_054686.1,500,fungi,non-viral,,0.192345961465326,0.497696127110228,p
virfinder,frag_3374_NC_031674.1,500,fungi,viral,,0.844920019756178,0.0299900695134062,p
virfinder,frag_10591_NC_031672.1,500,fungi,viral,,0.726791009451766,0.0728699106256206,p
virfinder,frag_6137_NC_054855.1,500,fungi,non-viral,,0.171127222229361,0.530705064548163,p
virfinder,frag_2361_NC_031672.1,500,fungi,non-viral,,0.3674265993482,0.293366434955313,p
virfinder,frag_1278_NC_050732.1,500,fungi,non-viral,,0.301720720002332,0.360039721946375,p
virfinder,frag_2208_NC_036030.1,500,fungi,viral,,0.769248792580142,0.0555908639523337,p
virfinder,frag_1078_NC_050722.1,500,fungi,viral,,0.668869362866457,0.0999801390268123,p
virfinder,frag_490_NC_054685.1,500,fungi,non-viral,,0.383076735933044,0.279602780536246,p
virfinder,frag_291_NC_001144.5,500,fungi,viral,,0.508977995723726,0.188262164846077,p
virfinder,frag_2271_NC_054690.1,500,fungi,viral,,0.791681095322176,0.047408142999007,p
virfinder,frag_800_NC_042506.1,500,fungi,non-viral,,0.0497038980754335,0.814061569016882,p
virfinder,frag_100_NC_012860.1,500,fungi,non-viral,,0.0879575729775769,0.703138033763654,p
virfinder,frag_2535_NC_037315.1,500,fungi,viral,,0.506805662744361,0.189652432969215,p
virfinder,frag_4251_NC_054853.1,500,fungi,non-viral,,0.243045782084082,0.427765640516385,p
virfinder,frag_1779_NC_037312.1,500,fungi,viral,,0.726610897972708,0.0729493545183714,p
virfinder,frag_1302_NC_001143.9,500,fungi,non-viral,,0.226058903573713,0.450327706057597,p
virfinder,frag_695_NC_040199.1,500,fungi,non-viral,,0.207345927978333,0.475908639523337,p
virfinder,frag_1098_NC_050724.1,500,fungi,viral,,0.656314650978086,0.105719960278054,p
virfinder,frag_416_NC_040200.1,500,fungi,non-viral,,0.333638494934965,0.325719960278054,p
virfinder,frag_1392_NC_052375.1,500,fungi,viral,,0.746130079278631,0.0648659384309831,p
virfinder,frag_686_NC_005784.3,500,fungi,viral,,0.611126489784953,0.12875868917577,p
virfinder,frag_1993_NC_050724.1,500,fungi,non-viral,,0.201076987953006,0.48480635551142,p
virfinder,frag_2870_NC_054855.1,500,fungi,viral,,0.847263152462966,0.0291956305858987,p
virfinder,frag_3222_NC_006040.1,500,fungi,non-viral,,0.37720476952074,0.284627606752731,p
virfinder,frag_5962_NC_016475.1,500,fungi,viral,,0.69822042527708,0.0856802383316782,p
virfinder,frag_1762_NC_049562.1,500,fungi,non-viral,,0.176510049547522,0.521390268123138,p
virfinder,frag_1114_NC_050721.1,500,fungi,viral,,0.600256858650705,0.134319761668322,p
virfinder,frag_7432_NC_054853.1,500,fungi,viral,,0.652507819768619,0.107249255213505,p
virfinder,frag_245_NC_040198.1,500,fungi,non-viral,,0.379255571815983,0.282780536246276,p
virfinder,frag_588_NC_016474.1,500,fungi,viral,,0.557816134475609,0.15845084409136,p
virfinder,frag_4228_NC_012860.1,500,fungi,viral,,0.639711723955549,0.113783515392254,p
virfinder,frag_6003_NC_016478.1,500,fungi,viral,,0.686405453343171,0.0907447864945382,p
virfinder,frag_742_NC_040196.1,500,fungi,viral,,0.910679611161693,0.0113803376365442,p
virfinder,frag_3024_NC_050719.1,500,fungi,viral,,0.704269248032907,0.0831380337636544,p
virfinder,frag_5348_NC_037311.1,500,fungi,non-viral,,0.467423482417111,0.215690168818272,p
virfinder,frag_302_NC_006037.1,500,fungi,viral,,0.757899183128235,0.0597418073485601,p
virfinder,frag_2278_NC_050722.1,500,fungi,viral,,0.789511368815302,0.0479443892750745,p
virfinder,frag_1067_NC_042508.1,500,fungi,non-viral,,0.298783719585468,0.362780536246276,p
virfinder,frag_2671_NC_054863.1,500,fungi,non-viral,,0.180100494268045,0.515491559086395,p
virfinder,frag_1928_NC_054689.1,500,fungi,non-viral,,0.114763258020772,0.639006951340616,p
virfinder,frag_834_NC_031674.1,500,fungi,viral,,0.523279635477468,0.179304865938431,p
virfinder,frag_19737_NC_016472.1,500,fungi,viral,,0.920532743043721,0.0096722939424031,p
virfinder,frag_2356_NC_036026.1,500,fungi,non-viral,,0.382055870458136,0.280496524329692,p
virfinder,frag_8572_NC_054859.1,500,fungi,non-viral,,0.0721571670036625,0.744468718967229,p
virfinder,frag_2253_NC_050720.1,500,fungi,non-viral,,0.40322844318847,0.263535253227408,p
virfinder,frag_2373_NC_052375.1,500,fungi,viral,,0.791798253976706,0.0473286991062562,p
virfinder,frag_2017_NC_006039.1,500,fungi,non-viral,,0.441796697139294,0.233366434955313,p
virfinder,frag_7302_NC_054854.1,500,fungi,non-viral,,0.160602381434452,0.548599801390268,p
virfinder,frag_1217_NC_036026.1,500,fungi,non-viral,,0.382238862416418,0.280357497517378,p
virfinder,frag_1241_NC_050734.1,500,fungi,viral,,0.552236938538529,0.161608738828203,p
virfinder,frag_2287_NC_042507.1,500,fungi,non-viral,,0.304349828052871,0.356901688182721,p
virfinder,frag_7409_NC_016460.1,500,fungi,viral,,0.74381471719739,0.0658788480635551,p
virfinder,frag_992_NC_042508.1,500,fungi,viral,,0.729439756540459,0.071837140019861,p
virfinder,frag_738_NC_040195.1,500,fungi,viral,,0.68476892908068,0.0916186693147964,p
virfinder,frag_1649_NC_050720.1,500,fungi,non-viral,,0.457738253907782,0.222105263157895,p
virfinder,frag_1897_NC_054852.1,500,fungi,viral,,0.957251741565744,0.0029195630585898,p
virfinder,frag_172_NC_054690.1,500,fungi,non-viral,,0.414419246983767,0.254558093346574,p
virfinder,frag_140_NC_031674.1,500,fungi,non-viral,,0.426694469282093,0.244865938430983,p
virfinder,frag_966_NC_049565.1,500,fungi,viral,,0.896880854058427,0.0143396226415094,p
virfinder,frag_2515_NC_037322.1,500,fungi,viral,,0.948590899385104,0.0041906653426017,p
virfinder,frag_392_NC_054863.1,500,fungi,non-viral,,0.29945943560487,0.362045680238332,p
virfinder,frag_742_NC_016472.1,500,fungi,viral,,0.925915641040308,0.0086196623634558,p
virfinder,frag_7351_NC_054859.1,500,fungi,viral,,0.909768497031944,0.011519364448858,p
virfinder,frag_1328_NC_050724.1,500,fungi,viral,,0.764114020328176,0.0574776564051639,p
virfinder,frag_1684_NC_042507.1,500,fungi,non-viral,,0.391718820750692,0.272254220456802,p
virfinder,frag_309_NC_031671.1,500,fungi,viral,,0.997906579756005,0.0,p
virfinder,frag_5962_NC_052377.1,500,fungi,non-viral,,0.306731463760484,0.353962264150943,p
virfinder,frag_1421_NC_050729.1,500,fungi,non-viral,,0.419827086474128,0.250208540218471,p
virfinder,frag_2536_NC_040193.1,500,fungi,viral,,0.978073309588889,0.0008341608738828,p
virfinder,frag_2177_NC_037324.1,500,fungi,viral,,0.744062730301915,0.0657398212512413,p
virfinder,frag_2996_NC_006040.1,500,fungi,viral,,0.864590780763328,0.023733862959285,p
virfinder,frag_2715_NC_031674.1,500,fungi,viral,,0.762054354401332,0.0582522343594836,p
virfinder,frag_83_NC_036032.1,500,fungi,viral,,0.55322198631798,0.161092353525323,p
virfinder,frag_2224_NC_006040.1,500,fungi,viral,,0.511601179749905,0.186276067527309,p
virfinder,frag_123_NC_005782.2,500,fungi,viral,,0.631595428478661,0.118013902681231,p
dvf,frag_177_NC_006039.1,1000,fungi,viral,,0.9945600032806396,0.0061938212855955,p
dvf,frag_29_NC_037326.1,1000,fungi,viral,,0.5006113052368164,0.0617493768411511,p
dvf,frag_469_NC_042509.1,1000,fungi,viral,,0.9999897480010986,0.0006609260518166,p
dvf,frag_2354_NC_037311.1,1000,fungi,viral,,0.8807953596115112,0.0192046227056424,p
dvf,frag_3327_NC_049561.1,1000,fungi,non-viral,,0.3263799846172333,0.1133960268902485,p
dvf,frag_897_NC_006041.1,1000,fungi,non-viral,,0.4249621033668518,0.090527985497394,p
dvf,frag_2175_NC_031671.1,1000,fungi,non-viral,,0.4997655153274536,0.0629768109373819,p
dvf,frag_1277_NC_036029.1,1000,fungi,viral,,0.8647648096084595,0.0205264748092756,p
dvf,frag_249_NC_040197.1,1000,fungi,viral,,0.5417982339859009,0.0501359619306594,p
dvf,frag_5416_NC_054853.1,1000,fungi,viral,,0.7310142517089844,0.0304592491880051,p
dvf,frag_1210_NC_052375.1,1000,fungi,non-viral,,0.2107506692409515,0.1435342548530855,p
dvf,frag_2990_NC_052374.1,1000,fungi,non-viral,,0.4923604726791382,0.0679998489311881,p
dvf,frag_901_NC_012863.1,1000,fungi,non-viral,,0.0163768250495195,0.3089546038220409,p
dvf,frag_781_NC_006041.1,1000,fungi,non-viral,,0.2106693089008331,0.1435342548530855,p
dvf,frag_1426_NC_042508.1,1000,fungi,viral,,0.57676100730896,0.0448296699146461,p
dvf,frag_2703_NC_037311.1,1000,fungi,viral,,0.9574681520462036,0.0127464309993201,p
dvf,frag_5722_NC_054857.1,1000,fungi,viral,,0.5753490328788757,0.0450373895309313,p
dvf,frag_2852_NC_037310.1,1000,fungi,viral,,0.851967453956604,0.0213762368758969,p
dvf,frag_83_NC_036027.1,1000,fungi,viral,,0.616081178188324,0.0404297907696956,p
dvf,frag_9977_NC_016457.1,1000,fungi,non-viral,,0.0172413028776645,0.3049701639096608,p
dvf,frag_1636_NC_049562.1,1000,fungi,non-viral,,0.0927905887365341,0.1940478888133545,p
dvf,frag_87_NC_037324.1,1000,fungi,viral,,0.8951753973960876,0.0180527230153334,p
dvf,frag_18_NC_054853.1,1000,fungi,viral,,0.6863479018211365,0.0342548530855804,p
dvf,frag_123_NC_050723.1,1000,fungi,non-viral,,0.0406419374048709,0.248489311881562,p
dvf,frag_274_NC_006042.1,1000,fungi,non-viral,,0.2314103692770004,0.1371515975526852,p
dvf,frag_2143_NC_049565.1,1000,fungi,non-viral,,0.0127401631325483,0.3254022207115341,p
dvf,frag_1282_NC_054860.1,1000,fungi,non-viral,,0.0654148980975151,0.2168592794017675,p
dvf,frag_2381_NC_012860.1,1000,fungi,viral,,0.7520906925201416,0.0291373970843719,p
dvf,frag_643_NC_040195.1,1000,fungi,non-viral,,0.0022579384967684,0.4511103557670519,p
dvf,frag_126_NC_001137.3,1000,fungi,viral,,0.9054483771324158,0.0172973789561145,p
dvf,frag_1929_NC_052377.1,1000,fungi,non-viral,,0.0075943977572023,0.3634904448976508,p
dvf,frag_306_NC_050725.1,1000,fungi,non-viral,,0.0001899354538181,0.6185701336958985,p
dvf,frag_1402_NC_016478.1,1000,fungi,viral,,0.623070240020752,0.0397499811163985,p
dvf,frag_6005_NC_054857.1,1000,fungi,viral,,0.5338295698165894,0.0516088828461364,p
dvf,frag_348_NC_031673.1,1000,fungi,non-viral,,0.4147814214229584,0.0929073192839338,p
dvf,frag_39_NC_050719.1,1000,fungi,viral,,0.5053172707557678,0.0588601858146385,p
dvf,frag_494_NC_036031.1,1000,fungi,viral,,0.5260860323905945,0.0531573381675353,p
dvf,frag_374_NC_042510.1,1000,fungi,viral,,0.511269211769104,0.0569340584636301,p
dvf,frag_506_NC_001148.4,1000,fungi,viral,,0.9164917469024658,0.0165042676939345,p
dvf,frag_2360_NC_031672.1,1000,fungi,non-viral,,0.039940983057022,0.2493957247526248,p
dvf,frag_1224_NC_005788.4,1000,fungi,viral,,0.5489164590835571,0.04896517863887,p
dvf,frag_3132_NC_054690.1,1000,fungi,non-viral,,0.4204078018665313,0.0916987687891834,p
dvf,frag_477_NC_054690.1,1000,fungi,viral,,0.7604726552963257,0.02866530704736,p
dvf,frag_6628_NC_049561.1,1000,fungi,viral,,0.9485406875610352,0.0138416798851877,p
dvf,frag_815_NC_016461.1,1000,fungi,viral,,0.820651113986969,0.0236800362565148,p
dvf,frag_99_NC_005786.2,1000,fungi,non-viral,,0.4134320616722107,0.0932094569076214,p
dvf,frag_2219_NC_052377.1,1000,fungi,non-viral,,0.0191407147794961,0.2977566281441196,p
dvf,frag_2005_NC_006041.1,1000,fungi,non-viral,,0.0232125408947467,0.2847080595211119,p
dvf,frag_253_NC_001134.8,1000,fungi,non-viral,,0.3257267475128174,0.1134904448976508,p
dvf,frag_2911_NC_016475.1,1000,fungi,non-viral,,0.0533377602696418,0.2300778004380995,p
dvf,frag_312_NC_050722.1,1000,fungi,non-viral,,0.4078134596347809,0.0943613565979303,p
dvf,frag_5066_NC_049565.1,1000,fungi,non-viral,,0.4749700725078583,0.0757610091396631,p
dvf,frag_1379_NC_054688.1,1000,fungi,non-viral,,0.0107780024409294,0.3382430697182567,p
dvf,frag_2242_NC_016474.1,1000,fungi,viral,,0.5000383853912354,0.0623914192914872,p
dvf,frag_2010_NC_052377.1,1000,fungi,viral,,0.5572651624679565,0.0473223053100687,p
dvf,frag_1081_NC_042509.1,1000,fungi,non-viral,,0.393161803483963,0.0982136112999471,p
dvf,frag_268_NC_037324.1,1000,fungi,non-viral,,0.4971762001514435,0.0655638643402069,p
dvf,frag_2615_NC_016459.1,1000,fungi,non-viral,,0.4892928004264831,0.0697749074703527,p
dvf,frag_1561_NC_054859.1,1000,fungi,viral,,0.9575626254081726,0.0127275473978397,p
dvf,frag_2772_NC_052374.1,1000,fungi,non-viral,,0.3678182661533355,0.1040864113603746,p
dvf,frag_2601_NC_016472.1,1000,fungi,viral,,0.8511137962341309,0.0214517712818188,p
dvf,frag_473_NC_037318.1,1000,fungi,viral,,0.9839410781860352,0.0087242238839791,p
dvf,frag_127_NC_054684.1,1000,fungi,non-viral,,0.2273021042346954,0.1384356824533575,p
dvf,frag_1516_NC_006042.1,1000,fungi,non-viral,,0.3641370832920074,0.104860639021074,p
dvf,frag_1587_NC_052374.1,1000,fungi,non-viral,,0.2280648350715637,0.1381335448296699,p
dvf,frag_272_NC_012862.1,1000,fungi,non-viral,,0.0310920067131519,0.2656356220258327,p
dvf,frag_2258_NC_031671.1,1000,fungi,viral,,0.58293616771698,0.0442253946672709,p
dvf,frag_276_NC_001142.9,1000,fungi,non-viral,,0.0087749622762203,0.3530855804819095,p
dvf,frag_2181_NC_049565.1,1000,fungi,non-viral,,0.0419231504201889,0.246261046906866,p
dvf,frag_1566_NC_054690.1,1000,fungi,viral,,0.933077335357666,0.0152579499962232,p
dvf,frag_1169_NC_050728.1,1000,fungi,viral,,0.9173367023468018,0.0164665004909736,p
